"division_numeric_code","is_in_union","age_range","year","population_count","region_code"
780,"N","15-49",1996,176114.4156,
780,"Y","15-49",1996,189729.0844,
780,"N","15-49",1997,181035.021,
780,"Y","15-49",1997,189870.979,
780,"N","15-49",1998,185885.3988,
780,"Y","15-49",1998,189865.6012,
780,"N","15-49",1999,190617.2335,
780,"Y","15-49",1999,189681.7665,
780,"N","15-49",2000,195224.1421,
780,"Y","15-49",2000,189400.8579,
780,"N","15-49",2001,199625.5331,
780,"Y","15-49",2001,189126.9669,
780,"N","15-49",2002,203558.7308,
780,"Y","15-49",2002,188836.7692,
780,"N","15-49",2003,206767.1666,
780,"Y","15-49",2003,188358.8334,
780,"N","15-49",2004,209194.1727,
780,"Y","15-49",2004,187486.8273,
780,"N","15-49",2005,210925.3628,
780,"Y","15-49",2005,186479.6372,
780,"N","15-49",2006,212154.5892,
780,"Y","15-49",2006,185598.9108,
780,"N","15-49",2007,213045.8114,
780,"Y","15-49",2007,184693.6886,
780,"N","15-49",2008,213576.3348,
780,"Y","15-49",2008,183593.6652,
780,"N","15-49",2009,213770.676,
780,"Y","15-49",2009,182213.824,
780,"N","15-49",2010,213639.8423,
780,"Y","15-49",2010,180594.6577,
780,"N","15-49",2011,213238.1393,
780,"Y","15-49",2011,178831.3607,
780,"N","15-49",2012,212728.297,
780,"Y","15-49",2012,177009.703,
780,"N","15-49",2013,212228.2138,
780,"Y","15-49",2013,175233.7862,
780,"N","15-49",2014,211852.9853,
780,"Y","15-49",2014,173540.0147,
780,"N","15-49",2015,211644.0971,
780,"Y","15-49",2015,171891.9029,
780,"N","15-49",2016,211671.6047,
780,"Y","15-49",2016,170328.3953,
780,"N","15-49",2017,212092.0497,
780,"Y","15-49",2017,168969.9503,
780,"N","15-49",2018,215905.1055,
780,"Y","15-49",2018,169492.8945,
780,"N","15-49",2019,217974.9297,
780,"Y","15-49",2019,169017.0703,
780,"N","15-49",2020,216933.188,
780,"Y","15-49",2020,166702.812,
780,"N","15-49",2021,218296.143199999,
780,"Y","15-49",2021,165321.3568,
780,"N","15-49",2022,220089.705,
780,"Y","15-49",2022,163871.295,
780,"N","15-49",2023,221444.3066,
780,"Y","15-49",2023,162179.1934,
780,"N","15-49",2024,222402.1634,
780,"Y","15-49",2024,160453.8366,
780,"N","15-49",2025,223093.7329,
780,"Y","15-49",2025,158763.7671,
780,"N","15-49",2026,223456.2842,
780,"Y","15-49",2026,156981.7158,
780,"N","15-49",2027,223428.3432,
780,"Y","15-49",2027,155051.1568,
780,"N","15-49",2028,222958.2413,
780,"Y","15-49",2028,152919.7587,
780,"N","15-49",2029,222020.5526,
780,"Y","15-49",2029,150616.9474,
780,"N","15-49",2030,220600.2166,
780,"Y","15-49",2030,148132.7834,
780,"N","15-49",2031,218747.6184,
780,"Y","15-49",2031,145520.3816,
780,"N","15-49",2032,216497.2578,
780,"Y","15-49",2032,142873.2422,
780,"N","15-49",2033,213872.5434,
780,"Y","15-49",2033,140234.9566,
780,"N","15-49",2034,210949.9935,
780,"Y","15-49",2034,137684.5065,
780,"N","15-49",2035,207697.1631,
780,"Y","15-49",2035,135245.8369,
780,"N","15-49",2036,204125.6543,
780,"Y","15-49",2036,132984.8457,
780,"N","15-49",2037,200384.9409,
780,"Y","15-49",2037,131039.0591,
780,"N","15-49",2038,196567.3152,
780,"Y","15-49",2038,129465.6848,
780,"N","15-49",2039,192705.6449,
780,"Y","15-49",2039,128260.8551,
780,"N","15-49",2040,188804.8602,
780,"Y","15-49",2040,127434.1398,
780,"N","15-49",2041,184843.2628,
780,"Y","15-49",2041,126963.7372,
780,"N","15-49",2042,180809.643,
780,"Y","15-49",2042,126765.857,
780,"N","15-49",2043,176728.4132,
780,"Y","15-49",2043,126807.0868,
780,"N","15-49",2044,172611.2423,
780,"Y","15-49",2044,127082.2577,
780,"N","15-49",2045,168495.7554,
780,"Y","15-49",2045,127598.7446,
780,"N","15-49",2046,164411.2969,
780,"Y","15-49",2046,128350.7031,
780,"N","15-49",2047,160330.449,
780,"Y","15-49",2047,129279.551,
780,"N","15-49",2048,156241.9857,
780,"Y","15-49",2048,130340.0143,
780,"N","15-49",2049,152119.717,
780,"Y","15-49",2049,131482.783,
780,"N","15-49",2050,147976.7684,
780,"Y","15-49",2050,132665.2316,
784,"N","15-49",1970,7620.1564,
784,"Y","15-49",1970,35038.8436,
784,"N","15-49",1971,8537.97229999999,
784,"Y","15-49",1971,39172.5277,
784,"N","15-49",1972,9491.85029999998,
784,"Y","15-49",1972,43589.1497,
784,"N","15-49",1973,10471.5742,
784,"Y","15-49",1973,48261.9258,
784,"N","15-49",1974,11454.5262,
784,"Y","15-49",1974,53159.4738,
784,"N","15-49",1975,12410.2604,
784,"Y","15-49",1975,58259.2396,
784,"N","15-49",1976,15178.2251,
784,"Y","15-49",1976,65329.2749,
784,"N","15-49",1977,19122.3586999999,
784,"Y","15-49",1977,75362.1413,
784,"N","15-49",1978,23272.6094,
784,"Y","15-49",1978,85937.3906,
784,"N","15-49",1979,27572.2944,
784,"Y","15-49",1979,96922.7056,
784,"N","15-49",1980,31999.2694,
784,"Y","15-49",1980,108163.2306,
784,"N","15-49",1981,37055.4054,
784,"Y","15-49",1981,118585.5946,
784,"N","15-49",1982,42814.6285000001,
784,"Y","15-49",1982,128420.3715,
784,"N","15-49",1983,48732.8044,
784,"Y","15-49",1983,138841.6956,
784,"N","15-49",1984,54675.3785999999,
784,"Y","15-49",1984,149738.1214,
784,"N","15-49",1985,60594.6633,
784,"Y","15-49",1985,160914.8367,
784,"N","15-49",1986,67535.8088,
784,"Y","15-49",1986,169939.1912,
784,"N","15-49",1987,76143.7505000001,
784,"Y","15-49",1987,177164.2495,
784,"N","15-49",1988,85893.7193000001,
784,"Y","15-49",1988,185275.7807,
784,"N","15-49",1989,96583.478,
784,"Y","15-49",1989,194272.522,
784,"N","15-49",1990,107989.8626,
784,"Y","15-49",1990,204121.1374,
784,"N","15-49",1991,119859.8628,
784,"Y","15-49",1991,214762.6372,
784,"N","15-49",1992,131906.0011,
784,"Y","15-49",1992,226112.4989,
784,"N","15-49",1993,143892.7377,
784,"Y","15-49",1993,238079.7623,
784,"N","15-49",1994,155740.3088,
784,"Y","15-49",1994,250580.1912,
784,"N","15-49",1995,167846.937,
784,"Y","15-49",1995,263667.563,
784,"N","15-49",1996,182422.949,
784,"Y","15-49",1996,286020.051,
784,"N","15-49",1997,204194.3217,
784,"Y","15-49",1997,313688.6783,
784,"N","15-49",1998,226129.9531,
784,"Y","15-49",1998,343315.5469,
784,"N","15-49",1999,247052.7759,
784,"Y","15-49",1999,374699.2241,
784,"N","15-49",2000,265720.929299999,
784,"Y","15-49",2000,408059.0707,
784,"N","15-49",2001,280978.4855,
784,"Y","15-49",2001,443605.0145,
784,"N","15-49",2002,292162.0086,
784,"Y","15-49",2002,481505.4914,
784,"N","15-49",2003,299166.2586,
784,"Y","15-49",2003,521005.2414,
784,"N","15-49",2004,302105.345500001,
784,"Y","15-49",2004,561056.6545,
784,"N","15-49",2005,301670.3474,
784,"Y","15-49",2005,601292.6526,
784,"N","15-49",2006,313633.2949,
784,"Y","15-49",2006,657549.2051,
784,"N","15-49",2007,356822.724199999,
784,"Y","15-49",2007,756569.7758,
784,"N","15-49",2008,412094.538199999,
784,"Y","15-49",2008,870258.4618,
784,"N","15-49",2009,451574.424800001,
784,"Y","15-49",2009,948501.5752,
784,"N","15-49",2010,481735.268499999,
784,"Y","15-49",2010,1005936.2315,
784,"N","15-49",2011,515774.246199999,
784,"Y","15-49",2011,1071298.2538,
784,"N","15-49",2012,549926.020100001,
784,"Y","15-49",2012,1138355.4799,
784,"N","15-49",2013,579676.4266,
784,"Y","15-49",2013,1200415.5734,
784,"N","15-49",2014,611275.8854,
784,"Y","15-49",2014,1267152.6146,
784,"N","15-49",2015,646216.2632,
784,"Y","15-49",2015,1338950.2368,
784,"N","15-49",2016,676358.9074,
784,"Y","15-49",2016,1399147.5926,
784,"N","15-49",2017,695496.107,
784,"Y","15-49",2017,1436652.893,
784,"N","15-49",2018,707604.222500001,
784,"Y","15-49",2018,1460685.7775,
784,"N","15-49",2019,713218.795600001,
784,"Y","15-49",2019,1473616.7044,
784,"N","15-49",2020,722465.720700001,
784,"Y","15-49",2020,1492980.2793,
784,"N","15-49",2021,753318.6238,
784,"Y","15-49",2021,1554663.3762,
784,"N","15-49",2022,792036.560099998,
784,"Y","15-49",2022,1632837.9399,
784,"N","15-49",2023,815375.1365,
784,"Y","15-49",2023,1710026.8635,
784,"N","15-49",2024,834153.0052,
784,"Y","15-49",2024,1797610.4948,
784,"N","15-49",2025,856171.749700001,
784,"Y","15-49",2025,1875629.2503,
784,"N","15-49",2026,873207.8766,
784,"Y","15-49",2026,1935751.6234,
784,"N","15-49",2027,887868.358399999,
784,"Y","15-49",2027,1985848.1416,
784,"N","15-49",2028,901039.0439,
784,"Y","15-49",2028,2030926.4561,
784,"N","15-49",2029,912834.214100001,
784,"Y","15-49",2029,2072301.7859,
784,"N","15-49",2030,923385.267,
784,"Y","15-49",2030,2108918.233,
784,"N","15-49",2031,932547.360100002,
784,"Y","15-49",2031,2142266.6399,
784,"N","15-49",2032,940307.607400001,
784,"Y","15-49",2032,2174397.8926,
784,"N","15-49",2033,947517.538699999,
784,"Y","15-49",2033,2205460.9613,
784,"N","15-49",2034,955901.676599999,
784,"Y","15-49",2034,2236167.3234,
784,"N","15-49",2035,966836.908499999,
784,"Y","15-49",2035,2267069.5915,
784,"N","15-49",2036,979740.937700002,
784,"Y","15-49",2036,2296780.0623,
784,"N","15-49",2037,992769.0034,
784,"Y","15-49",2037,2324568.9966,
784,"N","15-49",2038,1006312.921,
784,"Y","15-49",2038,2353131.579,
784,"N","15-49",2039,1022302.2845,
784,"Y","15-49",2039,2383596.7155,
784,"N","15-49",2040,1041256.4055,
784,"Y","15-49",2040,2413695.5945,
784,"N","15-49",2041,1063183.3809,
784,"Y","15-49",2041,2443627.1191,
784,"N","15-49",2042,1088240.8736,
784,"Y","15-49",2042,2474907.6264,
784,"N","15-49",2043,1116009.5909,
784,"Y","15-49",2043,2505258.4091,
784,"N","15-49",2044,1145920.4774,
784,"Y","15-49",2044,2532239.0226,
784,"N","15-49",2045,1177837.6803,
784,"Y","15-49",2045,2555814.3197,
784,"N","15-49",2046,1211362.2395,
784,"Y","15-49",2046,2573853.2605,
784,"N","15-49",2047,1245819.108,
784,"Y","15-49",2047,2582660.392,
784,"N","15-49",2048,1280606.2912,
784,"Y","15-49",2048,2582053.7088,
784,"N","15-49",2049,1315469.9362,
784,"Y","15-49",2049,2575240.0638,
784,"N","15-49",2050,1350619.853,
784,"Y","15-49",2050,2565886.647,
788,"N","15-49",1970,414181.4082,
788,"Y","15-49",1970,726508.0918,
788,"N","15-49",1971,427469.802800001,
788,"Y","15-49",1971,745898.6972,
788,"N","15-49",1972,441656.6519,
788,"Y","15-49",1972,766164.8481,
788,"N","15-49",1973,457000.754,
788,"Y","15-49",1973,787138.246,
788,"N","15-49",1974,473265.516,
788,"Y","15-49",1974,809320.484,
788,"N","15-49",1975,489760.587399999,
788,"Y","15-49",1975,833348.9126,
788,"N","15-49",1976,515024.8478,
788,"Y","15-49",1976,849048.6522,
788,"N","15-49",1977,541292.085299999,
788,"Y","15-49",1977,864612.4147,
788,"N","15-49",1978,567947.551599999,
788,"Y","15-49",1978,878959.9484,
788,"N","15-49",1979,594835.8248,
788,"Y","15-49",1979,891484.1752,
788,"N","15-49",1980,623160.7773,
788,"Y","15-49",1980,903545.7227,
788,"N","15-49",1981,652174.4688,
788,"Y","15-49",1981,914733.0312,
788,"N","15-49",1982,680047.0823,
788,"Y","15-49",1982,924808.4177,
788,"N","15-49",1983,705534.1096,
788,"Y","15-49",1983,934109.8904,
788,"N","15-49",1984,732240.544899998,
788,"Y","15-49",1984,950010.9551,
788,"N","15-49",1985,760272.1494,
788,"Y","15-49",1985,972474.3506,
788,"N","15-49",1986,786777.156699999,
788,"Y","15-49",1986,994945.8433,
788,"N","15-49",1987,814124.7092,
788,"Y","15-49",1987,1017894.2908,
788,"N","15-49",1988,843710.2294,
788,"Y","15-49",1988,1041740.7706,
788,"N","15-49",1989,874880.509799999,
788,"Y","15-49",1989,1066963.4902,
788,"N","15-49",1990,907666.655100001,
788,"Y","15-49",1990,1093322.8449,
788,"N","15-49",1991,945106.758099998,
788,"Y","15-49",1991,1121617.2419,
788,"N","15-49",1992,987590.7345,
788,"Y","15-49",1992,1152296.7655,
788,"N","15-49",1993,1032486.6462,
788,"Y","15-49",1993,1184508.8538,
788,"N","15-49",1994,1075788.084,
788,"Y","15-49",1994,1215930.416,
788,"N","15-49",1995,1109396.8744,
788,"Y","15-49",1995,1250707.1256,
788,"N","15-49",1996,1141705.5522,
788,"Y","15-49",1996,1283959.4478,
788,"N","15-49",1997,1174017.628,
788,"Y","15-49",1997,1316416.872,
788,"N","15-49",1998,1207104.2255,
788,"Y","15-49",1998,1347904.2745,
788,"N","15-49",1999,1241341.9408,
788,"Y","15-49",1999,1378129.0592,
788,"N","15-49",2000,1275924.5876,
788,"Y","15-49",2000,1406736.9124,
788,"N","15-49",2001,1309701.2791,
788,"Y","15-49",2001,1433345.7209,
788,"N","15-49",2002,1341822.1465,
788,"Y","15-49",2002,1457964.8535,
788,"N","15-49",2003,1371966.8959,
788,"Y","15-49",2003,1480902.6041,
788,"N","15-49",2004,1397731.9202,
788,"Y","15-49",2004,1502025.0798,
788,"N","15-49",2005,1417019.9198,
788,"Y","15-49",2005,1521153.5802,
788,"N","15-49",2006,1431771.9227,
788,"Y","15-49",2006,1538298.5773,
788,"N","15-49",2007,1444491.6961,
788,"Y","15-49",2007,1553894.8039,
788,"N","15-49",2008,1456063.8201,
788,"Y","15-49",2008,1568377.1799,
788,"N","15-49",2009,1465366.5386,
788,"Y","15-49",2009,1581447.4614,
788,"N","15-49",2010,1471030.4377,
788,"Y","15-49",2010,1593244.0623,
788,"N","15-49",2011,1474265.3396,
788,"Y","15-49",2011,1604255.1604,
788,"N","15-49",2012,1476225.7874,
788,"Y","15-49",2012,1613394.2126,
788,"N","15-49",2013,1476836.1817,
788,"Y","15-49",2013,1618104.3183,
788,"N","15-49",2014,1473673.4946,
788,"Y","15-49",2014,1619073.0054,
788,"N","15-49",2015,1467066.6765,
788,"Y","15-49",2015,1620532.3235,
788,"N","15-49",2016,1460779.2657,
788,"Y","15-49",2016,1624411.7343,
788,"N","15-49",2017,1455712.5133,
788,"Y","15-49",2017,1630061.4867,
788,"N","15-49",2018,1452771.2416,
788,"Y","15-49",2018,1634396.7584,
788,"N","15-49",2019,1451610.4199,
788,"Y","15-49",2019,1635215.0801,
788,"N","15-49",2020,1451590.7337,
788,"Y","15-49",2020,1634543.7663,
788,"N","15-49",2021,1454909.6372,
788,"Y","15-49",2021,1634804.8628,
788,"N","15-49",2022,1461889.2546,
788,"Y","15-49",2022,1634202.2454,
788,"N","15-49",2023,1472323.329,
788,"Y","15-49",2023,1630072.171,
788,"N","15-49",2024,1485949.2756,
788,"Y","15-49",2024,1622399.7244,
788,"N","15-49",2025,1502108.4636,
788,"Y","15-49",2025,1611595.5364,
788,"N","15-49",2026,1520584.1996,
788,"Y","15-49",2026,1599420.3004,
788,"N","15-49",2027,1540866.536,
788,"Y","15-49",2027,1587075.464,
788,"N","15-49",2028,1565279.1677,
788,"Y","15-49",2028,1574250.3323,
788,"N","15-49",2029,1590497.6526,
788,"Y","15-49",2029,1558432.8474,
788,"N","15-49",2030,1612648.7127,
788,"Y","15-49",2030,1538551.2873,
788,"N","15-49",2031,1633769.5832,
788,"Y","15-49",2031,1519004.4168,
788,"N","15-49",2032,1652706.1441,
788,"Y","15-49",2032,1502520.3559,
788,"N","15-49",2033,1666753.0683,
788,"Y","15-49",2033,1487381.9317,
788,"N","15-49",2034,1675161.4635,
788,"Y","15-49",2034,1470888.5365,
788,"N","15-49",2035,1677524.6805,
788,"Y","15-49",2035,1453325.3195,
788,"N","15-49",2036,1671224.4596,
788,"Y","15-49",2036,1437045.5404,
788,"N","15-49",2037,1659396.7082,
788,"Y","15-49",2037,1423151.2918,
788,"N","15-49",2038,1645457.9697,
788,"Y","15-49",2038,1414674.0303,
788,"N","15-49",2039,1627970.8191,
788,"Y","15-49",2039,1411098.1809,
788,"N","15-49",2040,1607076.1454,
788,"Y","15-49",2040,1408884.3546,
788,"N","15-49",2041,1583572.247,
788,"Y","15-49",2041,1407355.753,
788,"N","15-49",2042,1557803.3389,
788,"Y","15-49",2042,1406549.1611,
788,"N","15-49",2043,1529055.0563,
788,"Y","15-49",2043,1407811.4437,
788,"N","15-49",2044,1498519.6566,
788,"Y","15-49",2044,1411482.8434,
788,"N","15-49",2045,1467992.0992,
788,"Y","15-49",2045,1417311.4008,
788,"N","15-49",2046,1438881.8113,
788,"Y","15-49",2046,1424879.1887,
788,"N","15-49",2047,1411268.2281,
788,"Y","15-49",2047,1434022.7719,
788,"N","15-49",2048,1384288.0583,
788,"Y","15-49",2048,1445175.4417,
788,"N","15-49",2049,1358226.6591,
788,"Y","15-49",2049,1456999.3409,
788,"N","15-49",2050,1333738.2469,
788,"Y","15-49",2050,1468402.2531,
792,"N","15-49",1970,2077410.5018,
792,"Y","15-49",1970,6013565.9982,
792,"N","15-49",1971,2166770.7027,
792,"Y","15-49",1971,6137815.2973,
792,"N","15-49",1972,2251382.9008,
792,"Y","15-49",1972,6251198.5992,
792,"N","15-49",1973,2335134.4694,
792,"Y","15-49",1973,6364268.0306,
792,"N","15-49",1974,2418198.76260001,
792,"Y","15-49",1974,6477290.2374,
792,"N","15-49",1975,2505583.277,
792,"Y","15-49",1975,6594808.223,
792,"N","15-49",1976,2612035.8006,
792,"Y","15-49",1976,6738704.1994,
792,"N","15-49",1977,2733391.9872,
792,"Y","15-49",1977,6906344.0128,
792,"N","15-49",1978,2853274.3248,
792,"Y","15-49",1978,7078172.6752,
792,"N","15-49",1979,2969169.8897,
792,"Y","15-49",1979,7254221.6103,
792,"N","15-49",1980,3082070.15869999,
792,"Y","15-49",1980,7413298.8413,
792,"N","15-49",1981,3191039.823,
792,"Y","15-49",1981,7545780.177,
792,"N","15-49",1982,3310613.6709,
792,"Y","15-49",1982,7708802.8291,
792,"N","15-49",1983,3446192.47189999,
792,"Y","15-49",1983,7915296.5281,
792,"N","15-49",1984,3584056.4213,
792,"Y","15-49",1984,8127747.5787,
792,"N","15-49",1985,3723201.6103,
792,"Y","15-49",1985,8341724.3897,
792,"N","15-49",1986,3863360.3371,
792,"Y","15-49",1986,8553215.1629,
792,"N","15-49",1987,4003610.97190001,
792,"Y","15-49",1987,8762084.0281,
792,"N","15-49",1988,4144196.56699999,
792,"Y","15-49",1988,8976069.933,
792,"N","15-49",1989,4282424.62720001,
792,"Y","15-49",1989,9195519.8728,
792,"N","15-49",1990,4415378.22170001,
792,"Y","15-49",1990,9418900.2783,
792,"N","15-49",1991,4544487.9195,
792,"Y","15-49",1991,9640903.5805,
792,"N","15-49",1992,4674446.64770001,
792,"Y","15-49",1992,9862969.8523,
792,"N","15-49",1993,4811899.7896,
792,"Y","15-49",1993,10092489.7104,
792,"N","15-49",1994,4958069.5922,
792,"Y","15-49",1994,10324895.9078,
792,"N","15-49",1995,5104384.98640001,
792,"Y","15-49",1995,10554202.0136,
792,"N","15-49",1996,5247379.60650001,
792,"Y","15-49",1996,10781434.3935,
792,"N","15-49",1997,5385935.3875,
792,"Y","15-49",1997,11008365.6125,
792,"N","15-49",1998,5514200.38029999,
792,"Y","15-49",1998,11234136.6197,
792,"N","15-49",1999,5629737.22350001,
792,"Y","15-49",1999,11456108.7765,
792,"N","15-49",2000,5732718.0801,
792,"Y","15-49",2000,11669434.4199,
792,"N","15-49",2001,5823184.2129,
792,"Y","15-49",2001,11873182.2871,
792,"N","15-49",2002,5900414.49739999,
792,"Y","15-49",2002,12065259.0026,
792,"N","15-49",2003,5964994.86030001,
792,"Y","15-49",2003,12242455.1397,
792,"N","15-49",2004,6017823.50649999,
792,"Y","15-49",2004,12403834.9935,
792,"N","15-49",2005,6130154.6728,
792,"Y","15-49",2005,12478277.3272,
792,"N","15-49",2006,6238075.71180001,
792,"Y","15-49",2006,12535277.2882,
792,"N","15-49",2007,6347861.74089999,
792,"Y","15-49",2007,12576779.2591,
792,"N","15-49",2008,6488820.80240001,
792,"Y","15-49",2008,12629600.6976,
792,"N","15-49",2009,6660670.17670001,
792,"Y","15-49",2009,12703635.8233,
792,"N","15-49",2010,6834920.54689999,
792,"Y","15-49",2010,12778208.9531,
792,"N","15-49",2011,7012872.5879,
792,"Y","15-49",2011,12837804.9121,
792,"N","15-49",2012,7212609.3774,
792,"Y","15-49",2012,12894275.6226,
792,"N","15-49",2013,7447858.10020001,
792,"Y","15-49",2013,12972004.3998,
792,"N","15-49",2014,7748471.30389999,
792,"Y","15-49",2014,13127798.1961,
792,"N","15-49",2015,8096276.61689999,
792,"Y","15-49",2015,13354152.3831,
792,"N","15-49",2016,8370589.4331,
792,"Y","15-49",2016,13508965.0669,
792,"N","15-49",2017,8593793.98560001,
792,"Y","15-49",2017,13629306.0144,
792,"N","15-49",2018,8788586.00740002,
792,"Y","15-49",2018,13740828.9926,
792,"N","15-49",2019,8911704.2512,
792,"Y","15-49",2019,13724499.7488,
792,"N","15-49",2020,9018887.45399999,
792,"Y","15-49",2020,13620845.546,
792,"N","15-49",2021,9140439.88600001,
792,"Y","15-49",2021,13497677.614,
792,"N","15-49",2022,9238783.66070001,
792,"Y","15-49",2022,13380078.8393,
792,"N","15-49",2023,9301671.0144,
792,"Y","15-49",2023,13266381.4856,
792,"N","15-49",2024,9359644.0231,
792,"Y","15-49",2024,13152448.4769,
792,"N","15-49",2025,9418510.84370002,
792,"Y","15-49",2025,13044027.6563,
792,"N","15-49",2026,9485797.35049999,
792,"Y","15-49",2026,12921605.6495,
792,"N","15-49",2027,9562481.14390001,
792,"Y","15-49",2027,12787473.3561,
792,"N","15-49",2028,9644417.36299999,
792,"Y","15-49",2028,12642733.637,
792,"N","15-49",2029,9725531.2562,
792,"Y","15-49",2029,12490757.2438,
792,"N","15-49",2030,9803020.6463,
792,"Y","15-49",2030,12339102.8537,
792,"N","15-49",2031,9872699.82209999,
792,"Y","15-49",2031,12193660.1779,
792,"N","15-49",2032,9928834.02089999,
792,"Y","15-49",2032,12057809.9791,
792,"N","15-49",2033,9968376.61409999,
