"division_numeric_code","start_date","end_date","is_in_union","age_range","data_series_type","group_type_relative_to_baseline","contraceptive_use_modern","contraceptive_use_traditional","contraceptive_use_any","unmet_need_modern","unmet_need_any","is_pertaining_to_methods_used_since_last_pregnancy","pertaining_to_methods_used_since_last_pregnancy_reason","has_geographical_region_bias","geographical_region_bias_reason","has_non_pregnant_and_other_positive_biases","non_pregnant_and_other_positive_biases_reason","age_group_bias","modern_method_bias","has_traditional_method_bias","traditional_method_bias_reason","has_absence_of_probing_questions_bias","se_modern","se_traditional","se_unmet_need","se_log_r_modern_no_use","se_log_r_traditional_no_use","se_log_r_unmet_no_need","source_id","record_id","region_code","possible_outlier","possible_outlier_userinput"
478,2015.49589,2015.912329,"Y","15-49","MICS","MW",0.156465108555306,0.0220763176017326,0.178541426157038,,0.336,"N",,"N","","N","","None","None","N","","Y",0.00690145039316181,0.00269973425614774,,0.0525062399715899,0.125585948254199,,"5638","Y_1584",,1,
478,2019.904,2021.243836,"Y","15-49","DHS","MW",0.128183130199279,0.0147214476056423,0.142904577804922,,0.311381248994823,"N",,"N","","N","","None","None","N","","N",0.00517648933058083,0.00166842189099187,0.00726215114822071,0.0466520067471654,0.116020442534334,0.0239057419006021,"NaN","new_1130",,0,
480,1975,1975,"Y","15-49","National survey","EM",0.292,0.164,0.457,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5141","Y_1434",,1,
480,1985.534247,1985.739726,"Y","15-49","Other","MW",0.485,0.309,0.795,,0.033,"N",,"N","","N","","?","None","N","","N",,,,,,,"2753","Y_997",,1,
480,1991.246575,1991.663014,"Y","15-49","Other","MW",0.489,0.257,0.746,,0.063,"N",,"N","","N","","?","None","N","","N",,,,,,,"2813","Y_1046",,1,
480,2002,2002,"Y","15-49","Other","MW",0.386,0.373,0.759,,0.035,"N",,"N","","N","","None","None","N","","N",,,,,,,"2924","Y_1136",,0,
480,2014.49589,2014.745205,"Y","15-49","Other","MW",0.311,0.327,0.638,,0.125,"N",,"N","","N","","None","None","N","","N",,,,,,,"5970","Y_1654",,0,
484,1976.535519,1977.2,"Y","15-49","Other","MW",0.233,0.071,0.303,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"110","Y_620",,1,
484,1978.49589,1978.830137,"Y","15-49","Other","MW",0.328,0.073,0.4,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"418","Y_1240",,1,
484,1979.70411,1979.99726,"Y","15-49","Other","MW",0.32,0.057,0.378,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"128","Y_633",,1,
484,1982,1982,"Y","15-49","National survey","MW",0.415,0.061,0.477,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2727","Y_980",,0,
484,1987.084932,1987.410959,"Y","15-49","DHS","MW",0.4464416497,0.08055431731,0.526995967,,0.241,"N",,"N","","N","","None","None","N","","N",,,,,,,"1733","Y_723",,1,
484,1992.663934,1992.912568,"Y","15-49","National survey","MW",0.552,0.079,0.631,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"46","Y_1271",,0,
484,1995.808219,1995.879452,"Y","15-49","National survey","MW",0.575,0.089,0.665,,0.161,"N",,"N","","N","","None","None","N","","N",,,,,,,"1151","Y_624",,0,
484,1997.684932,1997.953425,"Y","15-49","National survey","MW",0.595,0.089,0.684,,0.121,"N",,"N","","N","","None","None","N","","N",,,,,,,"688","Y_1733",,0,
484,2003,2003,"Y","15-49","National survey","MW",0.693,0.052,0.745,,0.099,"N",,"N","","N","","None","None","N","","N",,,,,,,"2931","Y_1140",,0,
484,2006,2006,"Y","15-49","National survey","MW",0.665,0.044,0.709,,0.12,"N",,"N","","N","","None","None","N","","N",,,,,,,"2947","Y_1152",,0,
484,2009.49589,2009.520548,"Y","15-49","National survey","MW",0.67425,0.05075,0.725,,0.098,"N",,"N","","N","","None","None","N","","N",,,,,,,"5550","Y_1542",,0,
484,2014.589041,2014.734247,"Y","15-49","National survey","MW",0.683958,0.039042,0.723,,0.114,"N",,"N","","N","","None","None","N","","N",,,,,,,"5734","Y_1609",,0,
484,2015.70411,2015.953425,"Y","15-49","MICS","MW",0.6503784485,0.01862944709,0.6690078956,,0.1292496526,"N",,"N","","N","","None","None","N","","Y",0.009786111,0.001595519,0.005150605,0.051401102,0.151641574,0.062586053,"7339","Y_1767",,1,
484,2018.613699,2018.758904,"Y","15-49","National survey","MW",0.6975713,0.0334293,0.7310006,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"7709","Y_1896",,0,
484,2023.61643835616,2023.76164383562,"Y","15-49","National survey","MW",0.690508724875892,0.0279737836947544,0.718482508570646,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"9341","Y_780",,0,
496,1996,1996,"Y","15-49","National survey","MW",0.412,0.161,0.573,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"4533","Y_1260",,0,
496,1998,1998,"Y","15-49","National survey","MW",0.457,0.142,0.599,,0.099,"N",,"N","","N","","None","None","N","","N",,,,,,,"675","Y_1725",,0,
496,2000.382514,2000.612022,"Y","15-49","MICS","MW",0.5882942473,0.08538785328,0.6736821006,,,"N",,"N","","N","","None","None","N","","Y",0.008411447,0.004528678,0,0.038465307,0.064440964,,"1916","Y_885",,1,
496,2003,2003,"Y","15-49","National survey","MW",0.584,0.106,0.69,,0.046,"N",,"N","","N","","None","None","N","","N",,,,,,,"677","Y_1727",,0,
496,2005.832877,2005.99726,"Y","15-49","MICS","MW",0.6088028828,0.05094693987,0.6597498227,,,"N",,"N","","N","","None","None","N","","Y",0.008699104,0.003608438,0,0.038210688,0.078092281,,"832","Y_1971",,1,
496,2008,2008,"Y","15-49","National survey","MW",0.496,0.056,0.552,,0.144,"N",,"N","","N","","None","None","N","","N",,,,,,,"4566","Y_1268",,0,
496,2010.589041,2010.627397,"Y","15-49","MICS","MW",0.5043322695,0.0447268735,0.549059143,,0.223,"N",,"N","","N","","None","None","N","","Y",0.008468862,0.003239174,0.006749982,0.034344932,0.076716665,0.051503146,"5014","Y_1361",,1,
496,2013.745205,2013.989041,"Y","15-49","MICS","MW",0.4820098431,0.06382309276,0.5458329359,,0.1730773972,"N",,"N","","N","","None","None","N","","N",0.006153977,0.002906531,0.004609607,0.025722558,0.050802478,0.036320211,"5579","Y_1562",,1,
496,2018.72054794521,2018.98904109589,"Y","15-49","MICS","MW",0.4518923141,0.02945649893,0.481348813,,0.2257003646,"N",,"N","","N","","None","None","N","","Y",0.0084194971701407,0.00315843356164777,0.00682253600172763,0.0347738654752464,0.112814505015407,0.0459275180200632,"7588","Y_789",,1,
498,1997.665753,1997.745205,"Y","15-49","Other","MW",0.501,0.236,0.737,,0.067,"N",,"N","","N","","?","None","N","","N",,,,,,,"24","Y_953",,1,
498,2000.521858,2000.677596,"Y","15-49","MICS","MW",0.4370653872,0.1868669572,0.6239323444,,,"N",,"N","","N","","None","None","N","","N",0.009681589,0.008960858,0,0.04360979,0.065275558,,"2900","Y_1120",,1,
498,2005.413699,2005.663014,"Y","15-49","DHS","MW",0.4384448762,0.2393077423,0.6777526185,,0.1136698085,"N",,"N","","N","","None","None","N","","N",0.008487154,0.007534392,0.00489056,0.038311642,0.046103969,0.058073658,"1820","Y_810",,0,
498,2012.29235,2012.494536,"Y","15-49","MICS","MW",0.4231697303,0.1713809491,0.5945506793,,0.095,"N",,"N","","N","","None","None","N","","N",0.009236791,0.007290356,0.006868869,0.039914773,0.053178688,0.05958789,"5013","Y_1360",,1,
498,2020.038251,2020.453552,"Y","15-49","Other","MW",0.439,0.121,0.56,,0.212,"N",,"N","","N","","None","None","N","","N",,,,,,,"9033","Y_1992",,1,
499,1970,1970,"Y","15-49","National survey","AL",0.07,0.425,0.495,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"3222","Y_1195",,1,
499,2000.467213,2000.54918,"Y","15-49","MICS","MW",0.307,0.22,0.527,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"4451","Y_1248",,1,
499,2005.747945,2006.082192,"Y","15-49","MICS","MW",0.1744911735,0.2213623406,0.3958535141,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"2456","Y_957",,1,
499,2013.161644,2013.410959,"Y","15-49","MICS","MW",0.1535659995,0.07845495653,0.2320209561,,0.2181680597,"N",,"N","","N","","None","None","N","","Y",0.013522057,0.012271841,0.011551346,0.104695774,0.170874534,0.066330326,"5015","Y_1362",,1,
499,2018.74794520548,2018.98904109589,"Y","15-49","MICS","MW",0.116,0.091,0.207,,0.21,"N",,"N","","N","","None","None","N","","N",,,,,,,"7589","Y_793",,0,
500,1984,1984,"Y","15-49","Other","SA",0.522844,0.00263,0.526,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"2746","Y_994",,1,
504,1979,1980,"Y","15-49","Other","MW",0.164,0.03,0.194,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"771","Y_1897",,1,
504,1983,1984,"Y","15-49","Other","MW",0.212,0.043,0.255,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"642","Y_1705",,1,
504,1987.328767,1987.578082,"Y","15-49","DHS","MW",0.2896526374,0.0689211542,0.3585737916,,0.22,"N",,"N","","N","","None","None","N","","N",,,,,,,"1796","Y_789",,1,
504,1992,1992.327869,"Y","15-49","DHS","MW",0.3554122704,0.05959359125,0.4150058617,,0.2348573662,"N",,"N","","N","","None","None","N","","N",0.014815067,0.005600818,0.010065401,0.068610524,0.108988748,0.046722918,"1797","Y_790",,0,
504,1995.246575,1995.410959,"Y","15-49","National survey","MW",0.424,0.079,0.503,,0.161,"N",,"N","","N","","None","None","N","","N",,,,,,,"695","Y_1738",,1,
504,1997.665753,1997.99726,"Y","15-49","Other","MW",0.488,0.096,0.584,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"204","Y_924",,1,
504,2003.747945,2004.161202,"Y","15-49","DHS","MW",0.5477575926,0.08211990906,0.6298775017,,0.1187139256,"N",,"N","","N","","None","None","N","","N",0.006956277,0.003931263,0.004128366,0.029565548,0.054927154,0.042110366,"1866","Y_854",,0,
504,2010.832877,2011.243836,"Y","15-49","National survey","MW",0.586,0.088,0.674,,0.109,"N",,"N","","N","","None","None","N","","N",,,,,,,"5353","Y_1490",,1,
504,2018,2018,"Y","15-49","National survey","MW",0.591,0.117,0.708,,0.113,"N",,"N","","N","","None","None","N","","N",,,,,,,"7640","Y_1872",,1,
508,1997.161644,1997.578082,"Y","15-49","DHS","MW",0.0507300581,0.00542514906,0.05615520716,,0.2491092345,"N",,"N","","N","","None","None","N","","N",0.007290156,0.001385674,0.010586623,0.151861676,0.259233791,0.058058029,"1767","Y_759",,0,
508,2003.580822,2004.081967,"Y","15-49","DHS","MW",0.1288611802,0.05209661167,0.1809577919,,0.1889652555,"N",,"N","","N","","None","None","N","","N",0.007720315,0.003505511,0.00635479,0.047682395,0.079244934,0.043601137,"1758","Y_750",,0,
508,2008.581967,2008.912568,"Y","15-49","MICS","MW",0.1465121236,0.01540730594,0.1619194295,,,"N",,"N","","N","","None","None","N","","Y",0.005957066,0.002062867,0,0.048549233,0.138083457,,"4871","Y_1295",,1,
508,2009.413699,2009.745205,"Y","15-49","National survey","MW",0.1356679637,0.01478599222,0.1504539559,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"4693","Y_1284",,1,
508,2011.413699,2011.912329,"Y","15-49","DHS","MW",0.1133755344,0.00296996925,0.1163455036,,0.2389558985,"N",,"N","","N","","None","None","N","","N",0.004777867,0.000594,0.00606519,0.047577623,0.200907076,0.034308753,"5064","Y_1391",,0,
508,2015.328767,2015.830137,"Y","15-49","DHS","MW",0.253284158118567,0.0180602716796571,0.271344429798225,,0.231627069896311,"N",,"N","","N","","None","None","N","","Y",0.0107257775011044,0.00362500031730104,0.00868172640020202,0.0574913788398397,0.206834662433159,0.0354257593410147,"5794","Y_1629",,0,
508,2022.49589,2023.158904,"Y","15-49","DHS","MW",0.253942809,0.009788392,0.263731201,,0.265638399,"N",,"N",,"N",,"None","None","N",,"N",0.008469293,0.001363422,0.008556201,0.045055547,0.142618725,0.028098078,,,,0,
512,1987.832877,1989.158904,"Y","15-49","Other","MW",0.075,0.011,0.086,,,"N",,"Y","Data pertain to nationals of the country.","N","","None","None","N","","N",,,,,,,"19","Y_873",,1,
512,1995.747945,1995.99726,"Y","15-49","Other","MW",0.182,0.056,0.237,,,"N",,"Y","Data pertain to nationals of the country.","N","","None","None","N","","N",,,,,,,"189","Y_866",,1,
512,2000,2000,"Y","15-49","National survey","MW",0.246,0.071,0.317,,,"N",,"Y","Data pertain to nationals of the country.","N","","None","None","N","","N",,,,,,,"5390","Y_1495",,1,
512,2007.49589,2008.412568,"Y","15-49","National survey","MW",0.153,0.091,0.244,,0.559,"N",,"Y","Data pertain to nationals of the country.","N","","None","None","N","","N",,,,,,,"5559","Y_1548",,1,
512,2014,2014,"Y","15-49","National survey","MW",0.188,0.109,0.297,,0.178,"N",,"N","","N","","None","None","N","","N",,,,,,,"5587","Y_1568",,0,
516,1989,1989,"Y","15-49","National survey","MW",0.321,0.088,0.409,,,"N",,"N","","Y","","None","None","N","","N",,,,,,,"5143","Y_1436",,1,
516,1992.497268,1992.912568,"Y","15-49","DHS","MW",0.2602881542,0.02866834846,0.2889565027,,0.2175147467,"N",,"N","","N","","None","None","N","","N",0.017700343,0.005084255,0.009087456,0.0918768,0.181667371,0.053636536,"1799","Y_792",,0,
516,2000.666667,2000.997268,"Y","15-49","DHS","MW",0.4264251294,0.01105125784,0.4374763872,,0.2386746409,"N",,"N","","N","","None","None","N","","N",0.017284063,0.002453632,0.01250466,0.070965198,0.225466396,0.071132584,"1807","Y_801",,0,
516,2006.832877,2007.243836,"Y","15-49","DHS","MW",0.5344421465,0.01610100183,0.5505431483,,0.2070988085,"N",,"N","","N","","None","None","N","","N",0.012827273,0.002800949,0.009388901,0.052375632,0.180005537,0.060344492,"43","Y_1242",,0,
516,2013.328767,2013.745205,"Y","15-49","DHS","MW",0.5526488581,0.00845755829,0.5611064164,,0.1753017452,"N",,"N","","N","","None","None","N","","N",0.005997714,0.000707,0.004543972,0.043766227,0.241911338,0.06306778,"5616","Y_1580",,0,
520,2007.613699,2007.758904,"Y","15-49","National survey","MW",0.251,0.105,0.356,,0.235,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"3228","Y_1196",,0,
520,2023.66849,2023.915068,"Y","15-49","MICS","MW",0.225352112676056,0.0211267605633803,0.246478873239437,,0.007,"N",,"N",,"N",,"None","None","Y","Traditional methods include folk methods.","N",0.0199279866168042,0.00782067457527381,,0.116907333287101,0.384431224582065,,,,,1,
524,1976.248634,1976.494536,"Y","15-49","Other","MW",0.024,0,0.024,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"818","Y_1960",,1,
524,1981.071233,1981.471233,"Y","15-49","Other","MW",0.068,,0.068,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"681","Y_1730",,1,
524,1985,1986,"Y","15-49","National survey","MW",0.151,,0.151,,,"N",,"N","","Y","","None","None","N","","N",,,,,,,"781","Y_1924",,1,
524,1991.580822,1992.081967,"Y","15-49","National survey","MW",0.241,,0.241,,0.277,"N",,"N","","Y","","None","None","N","","N",,,,,,,"13","Y_635",,1,
524,1996,1996.494536,"Y","15-49","DHS","MW",0.2601652153,0.02470549637,0.2848707116,,0.3235013629,"N",,"N","","N","","None","None","N","","N",0.012198495,0.002457094,0.008405684,0.064516799,0.106629251,0.032515113,"1801","Y_796",,0,
524,2000.180328,2000.409836,"Y","15-49","National survey","MW",0.371,0.002,0.373,,,"N",,"N","","Y","","None","None","N","","N",,,,,,,"3229","Y_1197",,1,
524,2001,2001.493151,"Y","15-49","DHS","MW",0.3539140314,0.03938140385,0.3932954353,,0.277553026,"N",,"N","","N","","None","None","N","","N",0.011376285,0.002959274,0.008035374,0.051353248,0.08303229,0.034274976,"1800","Y_795",,0,
524,2003,2004,"Y","15-49","Other","MW",0.37917,0.00383,0.383,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2932","Y_1141",,1,
524,2006.084932,2006.663014,"Y","15-49","DHS","MW",0.4421387789,0.03741749046,0.4795562693,,0.2469130027,"N",,"N","","N","","None","None","N","","N",0.019227327,0.003230848,0.01072853,0.07913028,0.090805612,0.039821193,"1851","Y_841",,0,
524,2011,2011.493151,"Y","15-49","DHS","MW",0.4315256042,0.06540255528,0.4969281595,,0.2754378431,"N",,"N","","N","","None","None","N","","N",0.010855757,0.004366085,0.007594782,0.045691911,0.073937731,0.048118458,"5065","Y_1392",,0,
524,2014.084932,2014.493151,"Y","15-49","MICS","MW",0.4714957864,0.02477136908,0.4962671555,,0.2521313066,"N",,"N","","N","","None","None","N","","Y",0.008317599,0.002380273,0.006087924,0.03298388,0.097212574,0.035303633,"5672","Y_1593",,1,
524,2016.415301,2017.082192,"Y","15-49","DHS","MW",0.4279042704,0.09822951505,0.5261337854,,0.2373220776,"N",,"N","","N","","None","None","N","","N",0.008230286,0.004879197,0.005667798,0.034141517,0.055890179,0.03980768,"6086","Y_1691",,0,
524,2019.329,2019.912329,"Y","15-49","MICS","MW",0.441841041468627,0.0248401746345898,0.466681216103217,,0.2471561186,"N",,"N","","N","","None","None","N","","N",0.008948502685116,0.00250566522670188,,0.0362207331071525,0.10294165411688,,"NaN","new_1245",,1,
524,2022,2022.493151,"Y","15-49","DHS","MW",0.426600678701933,0.145724408894365,0.572325087596298,,0.20797803297401,"N",,"N","","N","","None","None","N","","N",0.00783462392342904,0.00505001148214787,0.00558285518090113,0.0341411036985013,0.0432024726071681,0.0208706162632607,"","",,0,
528,1969,1969,"Y","15-49","National survey","MW",0.416,0.175,0.59,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"5144","Y_1437",,1,
528,1975.161644,1975.410959,"Y","15-49","Other","MW",0.691,0.059,0.75,,,"N",,"N","","N","","?","None","N","","N",,,,,,,"3230","Y_1198",,1,
528,1977,1977,"Y","15-49","National survey","EM",0.652,0.078,0.73,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"5145","Y_1438",,1,
528,1982,1982,"Y","15-49","Other","MW",0.7382063385,0.03,0.7682063385,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2728","Y_981",,1,
528,1988,1988,"Y","15-49","National survey","MW",0.7207811206,0.04192382004,0.7627049407,,,"N",,"N","","N","","+","None","N","","N",,,,,,,"2785","Y_1021",,1,
528,1993.084932,1993.493151,"Y","15-49","Other","MW",0.7560408163,0.02864217687,0.7846829932,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"2831","Y_1060",,1,
528,1998.49589,1998.328767,"Y","15-49","National survey","MW",,,0.75,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"3231","Y_1199",,1,
528,2003.084932,2003.328767,"Y","15-49","National survey","MW",,,0.75,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"3233","Y_1200",,1,
528,2008.163934,2008.581967,"Y","15-49","National survey","MW",,,0.75,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"5146","Y_1439",,1,
528,2013.49589,2013.747945,"Y","15-49","Other","MW",,,0.73,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"6009","Y_1670",,1,
548,1983,1984,"Y","15-49","National survey","MW",0.208,0.036,0.244,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"3236","Y_1201",,0,
548,1995,1995,"Y","15-49","National survey","AL",0.213,0.095,0.308,,,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"3237","Y_1202",,1,
548,2007.832877,2007.967123,"Y","15-49","MICS","MW",0.369669551,0.01461380277,0.3842833538,,,"N",,"N","","N","","None","None","N","","Y",0.014916088,0.003467656,0,0.064216755,0.240540991,,"2476","Y_958",,1,
548,2013.666,2013.928767,"Y","15-49","National survey","MW",0.371,0.119,0.49,,0.242,"N",,"N","","N","","None","None","Y","Traditional methods include folk methods.","N",,,,,,,"5450","Y_1523",,0,
548,2023.49863,2023.8328767,"Y","15-49","MICS","MW",0.262226784602075,0.0300682926329531,0.292295077235028,,0.283,"N",,"N",,"N",,"None","None","N",,"Y",0.0108234492423772,0.00444671142092858,,0.0555927286830364,0.151704347851981,,,,,1,
554,1976,1976,"Y","15-49","National survey","MW",0.615,0.086,0.701,,,"N",,"N","","Y","","?","None","N","","N",,,,,,,"5415","Y_1502",,1,
554,1995.747945,1995.830137,"Y","15-49","Other","MW",0.7161729982,0.02708065459,0.7433734658,,,"N",,"N","","N","","+","None","N","","Y",,,,,,,"2857","Y_1084",,1,
554,2014.49589,2015.413699,"Y","15-49","National survey","AL",0.747,0.052,0.799,,,"N",,"N","","N","","None","None","N","","Y",,,,,,,"6012","Y_1672",,1,
558,1981,1981,"Y","15-49","Other","MW",0.228,0.044,0.27,,,"N",,"N","","N","","None","None","N","","N",,,,,,,"2718","Y_974",,1,
558,1992.838798,1993.117808,"Y","15-49","Other","MW",0.4513692308,0.03613846154,0.4874,,0.239,"N",,"N","","N","","None","None","N","","Y",,,,,,,"1863","Y_853",,1,
558,1997.915068,1998.410959,"Y","15-49","DHS","MW",0.5738549309,0.02950453065,0.6033594616,,0.1785353833,"N",,"N","","N","","None","None","N","","N",0.006572948,0.002281056,0.005427052,0.027796639,0.082355802,0.045076296,"1775","Y_767",,0,
558,2001.665753,2001.99726,"Y","15-49","DHS","MW",0.6613077545,0.02500556966,0.6863133242,,0.1461967892,"N",,"N","","N","","None","None","N","","N",0.007747247,0.002063545,0.005414534,0.036155988,0.088800276,0.050100522,"1759","Y_751",,0,
558,2006.665753,2007.326027,"Y","15-49","Other","MW",0.6980055923,0.026412303,0.7244178953,,0.07519776309,"N",,"N","","N","","None","None","N","","N",,,,,,,"2948","Y_1153",,1,
558,2011.413699,2012.907104,"Y","15-49","National survey","MW",0.774,0.03,0.804,,0.058,"N",,"N","","N","","None","None","N","","N",,,,,,,"5569","Y_1557",,1,
562,1992.163934,1992.494536,"Y","15-49","DHS","MW",0.02252852108,0.0218868037,0.04441532478,,0.1918613641,"N",,"N","","N","","None","None","N","","N",0.002085594,0.003032502,0.009976576,0.095043203,0.141903738,0.065091931,"1731","Y_721",,0,
